ID,CoverageField2A,CoverageField4B,CoverageField11A,SalesField2B,SalesField8,SalesField13,PersonalField4A,PersonalField9,PersonalField13,PersonalField24,PersonalField29,PersonalField34,PersonalField39,PersonalField44,PersonalField49,PersonalField54,PersonalField59,PersonalField64,PersonalField69,PersonalField74,PersonalField79,PropertyField1A,PropertyField8,PropertyField12,PropertyField17,PropertyField21B,PropertyField26A,PropertyField39B,GeographicField3A,GeographicField5B,GeographicField8A,GeographicField10B,GeographicField13A,GeographicField15B,GeographicField18A,GeographicField20B,GeographicField23A,GeographicField25B,GeographicField28A,GeographicField30B,GeographicField33A,GeographicField35B,GeographicField38A,GeographicField40B,GeographicField43A,GeographicField45B,GeographicField48A,GeographicField50B,GeographicField53A,GeographicField55B,GeographicField58A,GeographicField60B,TARGET
361942,2,2,17,16,32608,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,17,0,4,0,1,9,23,4,13,2,25,2,15,-1,8,-1,14,16,13,13,9,11,9,6,1,12,7,12,22,12,6,1
363765,5,6,11,3,43534,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,0,7,8,5,11,13,2,25,2,7,-1,13,-1,14,8,11,13,13,16,7,9,2,16,1,22,13,24,14,0
159030,6,8,10,25,64428,0,9,3,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,8,10,8,9,14,24,25,24,24,-1,16,-1,21,11,4,3,4,7,24,12,12,10,2,13,12,24,9,0
207085,23,24,3,4,26205,0,13,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,25,8,5,15,13,10,25,10,15,-1,13,-1,2,5,11,5,21,14,14,11,13,18,11,19,8,20,20,0
373589,16,22,4,1,112,1,10,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,0,4,1,22,11,10,13,13,2,25,2,5,-1,13,-1,14,8,1,21,8,13,8,7,1,13,6,13,21,14,11,0
282639,14,21,5,7,11719,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,21,4,4,24,13,2,25,2,15,-1,12,-1,14,10,14,17,10,25,1,6,1,19,16,20,11,9,25,0
190767,12,24,9,8,22026,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,20,11,17,9,22,19,25,21,25,-1,3,25,13,9,13,1,3,9,13,7,16,9,11,19,10,7,5,0
16062,12,24,6,3,253,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,19,14,2,14,13,9,25,9,12,-1,17,-1,17,11,17,7,10,17,24,9,8,19,9,19,5,13,9,0
53945,7,11,9,17,19453,0,2,2,2,2,1,1,0,0,0,0,1,0,0,1,0,24,0,1,1,11,3,4,8,19,5,25,5,11,-1,21,-1,22,13,24,9,9,20,19,11,17,16,17,14,17,5,4,0
278752,15,21,5,6,35981,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,1,22,2,1,14,13,2,25,2,17,-1,13,-1,24,8,2,11,5,5,12,2,25,14,4,16,19,8,13,0
163511,3,2,25,24,53176,0,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,25,0,1,0,2,2,17,4,19,5,25,5,17,-1,24,-1,19,7,23,4,22,11,18,11,8,11,1,8,15,13,1,1
266106,4,4,13,12,16996,0,12,2,2,1,1,1,0,0,0,0,0,0,0,0,0,20,1,2,0,4,11,20,6,21,6,25,5,16,-1,25,-1,8,4,14,3,3,8,15,8,6,15,5,8,17,5,12,1
122696,6,8,5,15,6986,0,-1,3,2,0,3,1,0,1,0,0,0,0,0,1,0,16,0,2,1,8,11,11,4,13,2,25,2,7,-1,12,-1,24,19,17,10,14,9,5,4,24,10,6,13,24,12,2,0
176687,10,16,7,2,55261,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,17,16,8,14,13,2,25,2,3,-1,3,-1,15,6,1,7,12,3,8,9,4,8,2,4,24,10,15,0
363052,15,21,2,10,45935,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,22,13,16,17,18,5,25,5,18,-1,25,-1,7,3,11,9,20,11,10,13,18,24,23,20,4,7,22,0
260565,11,18,3,11,35611,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,18,5,15,18,13,2,25,2,5,-1,3,-1,24,12,6,16,11,12,6,9,3,19,15,18,14,7,20,0
91546,8,12,21,3,25157,0,11,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9,1,4,1,13,5,3,19,13,1,25,1,2,-1,12,-1,16,14,21,13,14,5,4,2,24,21,21,24,5,4,22,1
72282,6,8,5,13,54796,0,-1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,9,4,25,12,13,2,25,2,1,-1,2,-1,24,5,12,9,2,5,7,8,4,14,11,8,24,13,18,0
329640,11,23,6,19,53991,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,19,6,6,25,14,24,25,24,25,-1,17,-1,18,5,6,11,6,7,25,13,11,18,20,22,5,9,23,0
287131,22,24,9,17,19049,0,13,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,3,24,23,21,18,13,2,25,2,5,-1,5,-1,11,7,25,19,21,14,6,9,4,20,19,17,16,15,23,0
201792,12,19,16,21,32911,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,19,13,12,9,25,14,25,15,20,-1,1,-1,10,10,3,12,17,3,10,24,21,12,10,18,11,13,12,0
217798,4,5,12,12,18462,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,20,1,1,0,5,9,11,12,19,5,25,5,11,-1,22,-1,8,8,21,5,20,11,19,11,17,17,20,13,18,14,16,0
380950,8,13,8,25,17386,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,4,1,14,20,20,15,13,21,25,23,19,-1,17,25,19,9,21,7,13,9,25,13,6,20,24,22,5,4,4,1
232615,10,16,7,6,7701,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,1,0,17,5,6,19,16,5,25,5,11,-1,19,-1,22,7,15,8,21,15,19,11,16,24,24,24,1,7,23,1
203833,11,17,6,21,2253,0,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,4,1,18,24,18,21,13,23,25,24,22,-1,15,-1,18,9,19,8,4,10,23,12,9,15,12,21,8,11,18,0
222352,20,24,4,5,59738,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,1,1,24,14,3,16,13,9,25,9,8,-1,5,-1,17,15,22,20,24,13,11,11,13,22,23,11,19,12,20,0
97987,11,18,6,6,58467,0,17,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,18,18,8,22,13,2,25,2,7,-1,13,-1,14,6,4,19,25,11,7,8,2,-1,-1,-1,-1,3,21,0
77324,10,16,7,8,22882,0,18,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,16,5,5,9,13,2,25,2,4,-1,10,-1,23,9,18,9,9,6,5,3,25,13,5,13,20,7,12,0
35918,11,18,3,20,29035,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,0,4,0,18,18,8,12,14,25,25,24,24,-1,14,-1,21,14,6,4,3,5,24,13,10,13,8,19,13,14,13,0
175361,3,2,15,11,46848,0,25,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,1,4,0,3,9,19,4,13,2,25,2,15,-1,8,-1,14,10,6,11,16,9,9,5,1,8,5,8,22,11,5,0
11608,16,22,2,21,62867,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,2,23,5,6,20,25,14,25,15,23,-1,7,-1,4,8,4,9,2,5,10,24,21,19,19,21,5,16,22,0
88624,1,1,20,16,57927,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,18,0,2,0,1,5,16,9,16,5,25,5,8,-1,20,-1,3,5,11,5,13,12,15,12,16,17,12,15,13,7,8,1
424390,25,25,2,19,2731,0,17,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,2,25,25,2,19,13,23,25,24,22,-1,15,-1,4,12,23,16,12,13,23,11,10,22,19,23,4,6,23,0
113834,6,8,25,7,63830,0,6,3,2,0,3,1,0,1,0,0,0,0,0,1,0,12,1,4,1,9,11,10,9,13,2,25,2,5,-1,7,-1,14,6,7,11,21,12,2,6,2,14,6,16,11,13,14,0
214288,6,9,9,9,31217,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,1,0,10,4,12,16,18,5,25,5,11,-1,23,-1,22,5,14,8,21,13,21,11,18,21,20,20,11,7,16,1
64000,6,9,4,13,38485,0,22,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,4,1,10,9,5,6,13,2,25,2,2,-1,3,-1,15,8,5,10,20,11,8,7,4,9,1,3,25,6,7,0
169017,6,8,10,11,6143,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,2,0,8,10,9,3,13,2,25,2,11,-1,12,-1,20,12,21,15,4,11,6,10,2,11,7,14,17,11,4,0
150107,10,22,7,15,63660,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,16,15,6,4,13,20,25,21,22,-1,13,25,23,9,12,6,17,8,23,14,7,13,17,22,3,7,5,0
104622,6,9,4,21,28158,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,4,0,9,2,13,6,22,19,25,19,25,-1,3,25,6,7,15,4,24,6,23,2,15,16,14,22,4,15,5,0
264882,4,4,6,20,35751,0,13,2,2,2,1,1,0,0,0,0,0,0,0,0,0,16,1,2,0,4,6,19,23,16,5,25,5,11,-1,19,-1,22,9,15,8,15,20,19,11,18,25,25,22,4,2,25,0
207034,6,9,9,13,25493,0,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,25,0,1,0,10,4,10,13,16,5,25,5,11,-1,20,-1,3,5,16,4,22,11,21,10,18,21,19,23,8,9,16,1
55374,10,16,7,7,13271,0,15,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,17,14,18,21,13,2,25,2,15,-1,10,-1,14,8,15,19,8,20,8,6,2,20,18,20,11,7,24,0
188897,9,15,3,8,64725,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,15,11,3,7,13,1,25,2,2,-1,6,-1,24,8,2,13,18,10,2,8,5,11,4,10,23,13,15,0
187947,8,13,8,20,45095,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,14,17,14,13,13,10,25,10,13,-1,17,-1,2,4,1,12,17,3,14,12,9,15,4,14,16,9,15,0
230496,11,18,3,21,65080,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,4,1,19,24,16,15,24,14,25,14,22,-1,7,-1,10,23,23,5,7,11,10,22,18,5,22,19,16,10,22,0
349134,9,15,7,5,56741,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,16,7,12,11,19,5,25,5,11,-1,23,-1,6,6,16,6,10,10,20,11,15,25,24,25,2,8,22,1
357400,11,18,6,18,22201,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,19,21,12,13,13,23,25,25,24,-1,15,-1,21,13,9,6,10,7,23,12,11,21,19,22,3,12,13,1
206568,7,11,9,2,52601,1,-1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,0,4,0,11,19,22,15,13,2,25,2,6,-1,18,-1,11,5,17,17,7,10,1,3,2,19,22,19,11,8,14,0
196216,15,22,2,6,32475,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,22,11,9,20,21,5,25,5,14,-1,23,-1,12,3,14,3,13,7,16,11,16,22,18,20,2,5,24,0
73781,6,8,25,5,32746,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,8,4,12,13,13,10,25,9,12,-1,18,-1,3,5,16,15,19,7,22,11,12,20,12,20,7,12,11,0
36205,6,10,9,10,51191,0,10,3,2,0,1,1,0,0,0,0,0,0,0,0,0,22,0,1,1,10,3,7,19,19,5,25,5,11,-1,21,-1,22,10,24,7,16,18,19,11,17,13,19,12,15,5,21,0
36812,12,24,6,13,65456,0,20,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,4,2,19,18,7,19,22,15,25,16,23,-1,2,-1,7,12,5,7,3,6,12,2,21,16,13,20,6,15,19,0
232388,4,5,12,22,8211,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,4,0,5,13,21,6,13,23,25,25,24,-1,15,-1,21,5,7,4,3,4,23,11,11,-1,-1,-1,-1,9,5,0
219493,15,21,5,2,23322,0,8,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,2,22,20,4,21,13,2,25,2,18,-1,5,-1,25,15,13,10,12,6,6,1,10,19,13,18,15,6,15,1
100861,5,6,11,7,23507,0,13,1,2,0,2,1,0,0,0,0,0,0,0,0,0,24,1,2,1,6,6,3,11,13,2,25,2,15,-1,14,-1,14,8,24,8,25,11,9,6,1,1,19,4,25,9,15,1
184098,7,11,9,7,58033,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,1,4,1,11,3,4,9,13,2,25,2,2,-1,3,-1,20,8,24,13,16,21,3,8,5,10,5,9,22,10,5,1
3989,11,17,6,13,22899,0,6,2,2,1,3,1,0,1,0,0,1,0,0,1,1,13,1,1,0,18,8,14,21,16,5,25,5,11,-1,19,-1,22,9,12,10,21,17,19,10,14,24,24,24,7,9,23,1
355095,25,25,2,8,64470,0,-1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,25,8,1,22,13,2,25,2,4,-1,11,-1,16,7,3,23,20,4,4,3,23,22,22,20,6,11,22,0
4321,15,21,2,18,21980,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,22,5,6,15,23,15,25,15,22,-1,2,-1,6,3,1,8,19,1,1,20,21,9,9,18,10,8,13,0
380573,8,14,8,20,56729,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,1,14,25,25,20,24,14,25,15,23,-1,3,-1,10,3,1,18,4,2,1,21,16,15,10,19,7,7,17,0
249326,19,23,4,2,65204,0,8,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,4,0,24,12,7,16,13,2,25,2,5,-1,9,-1,11,1,9,15,22,1,7,10,3,19,16,20,7,7,16,0
244345,13,20,5,6,65694,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,0,20,15,2,6,13,2,25,2,5,-1,6,-1,14,12,20,15,10,16,9,6,1,15,7,18,15,20,6,0
364740,5,5,12,21,42627,0,25,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,1,6,14,22,4,15,25,25,24,23,-1,15,-1,21,9,14,5,4,6,24,11,11,8,5,11,14,6,3,0
18819,5,6,5,25,2959,0,5,3,2,1,1,1,0,0,0,1,0,0,0,0,1,10,1,4,1,7,21,25,9,25,14,25,14,22,-1,9,-1,10,12,24,8,4,18,11,25,20,13,16,17,14,13,2,0
337715,6,7,5,20,42835,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,0,8,3,11,23,13,9,25,9,8,-1,12,-1,17,8,22,6,19,10,11,9,11,23,22,21,4,6,21,0
358542,25,25,3,19,57322,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,0,25,7,2,24,14,25,25,24,24,-1,15,-1,21,4,2,14,14,5,22,12,11,23,21,24,1,6,21,0
213966,18,23,2,4,53119,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,4,2,23,25,20,18,20,4,25,4,8,-1,20,-1,5,7,8,15,16,7,18,12,16,23,23,20,7,15,20,0
255448,25,25,1,19,14159,0,14,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,3,2,25,10,4,22,25,14,25,15,23,-1,11,-1,4,3,2,10,10,3,1,25,19,19,20,21,8,14,23,0
262281,2,13,4,19,53342,0,7,3,2,0,3,1,0,1,0,0,0,0,0,1,0,21,0,3,0,14,9,22,12,13,10,25,10,12,-1,18,-1,2,2,3,6,3,9,9,10,8,17,7,19,6,11,20,0
301861,6,8,10,12,58566,0,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,8,15,19,6,13,10,25,10,16,-1,15,-1,1,7,18,5,17,13,22,13,14,19,9,16,5,8,11,0
27182,11,18,6,13,46761,0,9,3,2,0,3,1,0,1,0,0,0,0,0,1,0,13,0,2,1,19,8,9,17,13,2,25,2,6,-1,8,-1,16,9,18,8,19,9,5,2,23,12,14,14,22,16,3,0
135367,3,2,7,25,5780,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,4,1,2,9,21,8,22,15,25,16,24,-1,2,-1,7,15,9,2,2,8,14,1,21,8,8,15,16,19,10,0
395972,10,16,7,7,39974,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,16,16,9,17,13,2,25,2,2,-1,3,-1,12,10,4,17,23,14,1,9,2,21,17,21,8,12,16,0
21444,4,5,12,24,64012,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,4,0,5,16,25,4,25,14,25,14,22,-1,7,-1,10,19,13,6,8,6,13,22,20,11,15,13,14,12,4,0
190976,4,4,6,8,55933,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,1,5,9,12,15,13,2,25,2,5,-1,2,-1,15,11,2,14,23,8,7,8,2,11,5,11,21,10,17,0
313729,6,7,5,18,280,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,13,0,1,0,8,12,13,14,13,9,25,9,12,-1,15,-1,1,2,3,9,16,3,25,25,14,15,3,14,14,7,13,0
389612,6,7,5,23,49347,1,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,1,8,15,21,8,23,14,25,15,22,-1,4,-1,10,7,1,9,9,3,1,20,18,9,15,16,15,16,8,0
118409,5,7,5,11,10366,0,5,3,2,0,3,1,0,1,0,0,0,0,0,1,0,3,0,3,0,7,1,5,18,13,2,25,2,3,25,2,-1,20,16,21,25,24,11,3,9,3,16,16,17,14,5,12,0
107042,15,21,2,4,37257,0,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,22,9,7,17,21,5,25,5,11,-1,23,-1,6,6,16,6,25,9,20,11,18,22,21,23,3,13,17,0
267121,13,19,2,16,43854,1,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,2,20,10,13,14,13,9,25,9,13,-1,13,-1,17,14,14,22,24,13,18,11,10,23,23,21,10,15,16,0
49066,5,6,11,13,2383,1,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,1,4,1,7,7,19,2,13,2,25,2,15,-1,10,-1,24,21,21,10,8,8,13,4,25,6,4,8,23,19,3,0
285012,14,21,2,24,57269,0,8,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,3,1,21,21,6,12,13,23,25,25,24,-1,15,-1,21,8,4,6,6,3,23,10,11,19,12,22,4,15,9,0
92650,10,17,3,1,11441,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4,0,17,2,3,18,13,1,25,1,2,25,12,-1,16,9,18,14,22,9,4,3,24,10,20,18,18,7,23,0
81665,14,21,5,15,54546,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,21,7,4,24,22,17,25,18,25,-1,5,-1,18,6,4,17,2,7,13,3,16,23,21,23,2,4,16,1
148215,6,9,10,8,64966,0,10,2,2,0,2,1,0,0,0,0,0,0,0,0,0,15,1,4,1,9,12,12,9,13,2,25,2,15,-1,15,-1,14,12,19,12,16,14,9,7,1,9,5,11,22,7,2,1
20294,6,8,2,17,17135,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,1,4,1,9,9,6,5,13,2,25,2,15,-1,18,-1,24,8,11,7,17,4,12,3,24,7,1,9,21,11,3,0
259014,13,20,5,6,26051,0,24,2,2,2,2,1,0,0,2,0,0,0,0,0,2,3,1,4,0,20,16,24,12,13,2,25,2,5,-1,13,-1,14,10,3,23,17,17,8,9,1,10,1,3,23,10,18,1
423173,4,5,6,22,19950,0,14,1,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,4,1,5,11,25,6,22,15,25,16,25,-1,8,-1,7,21,23,5,3,11,22,2,21,2,18,17,16,16,4,1
122327,4,4,12,23,37542,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,16,0,4,0,5,9,14,17,24,14,25,15,22,-1,9,-1,10,12,9,6,13,6,10,21,18,17,22,20,4,1,18,0
143674,2,1,18,22,6332,1,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,0,1,7,20,5,23,14,25,15,23,-1,2,-1,10,2,2,11,15,2,10,24,21,8,17,19,9,18,13,0
431736,22,24,3,7,23509,0,13,1,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,1,25,9,1,21,13,2,25,2,4,-1,12,-1,16,6,1,16,18,1,4,2,23,22,22,20,6,10,23,0
336164,5,6,11,24,15449,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,4,1,7,20,25,11,23,14,25,15,20,-1,5,-1,10,11,5,8,7,5,10,22,21,15,14,20,10,12,10,0
209392,2,2,17,12,46023,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,13,1,4,0,2,9,23,7,13,1,25,1,2,-1,18,-1,23,6,24,9,7,9,23,6,25,18,18,20,7,23,7,1
362634,8,13,4,2,55428,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,0,1,0,13,6,12,16,15,5,25,5,8,-1,20,-1,3,3,8,7,3,9,16,12,14,23,20,22,5,12,14,1
193831,4,4,12,11,39649,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,13,1,4,1,5,10,16,7,13,2,25,2,1,25,6,-1,24,18,21,8,6,10,7,8,5,10,7,11,22,22,13,0
29971,4,5,6,12,38545,0,23,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,0,5,5,21,13,20,5,25,5,12,-1,23,-1,5,7,21,6,14,14,19,10,20,19,13,12,14,12,19,0
61594,12,19,6,8,1563,0,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,2,19,5,14,22,13,2,25,2,11,-1,19,-1,20,9,9,21,17,12,5,13,2,19,19,22,7,1,25,1
399286,9,14,3,25,5699,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,4,0,15,7,25,16,25,13,25,13,22,-1,4,-1,17,5,7,8,4,5,11,25,20,14,8,18,6,14,9,0
39962,8,12,8,11,56653,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,13,6,15,3,13,2,25,2,3,-1,3,-1,15,6,8,8,21,8,7,10,4,6,2,10,24,17,3,1
212667,3,3,14,16,56094,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,3,8,14,18,13,10,25,9,12,-1,15,-1,3,3,9,10,16,6,11,13,13,14,8,18,21,4,20,0
301228,11,25,1,15,12476,0,14,2,2,0,2,1,0,0,0,0,0,0,0,0,0,16,0,4,0,25,17,1,12,13,2,25,2,5,-1,7,-1,11,9,17,12,21,10,7,9,4,8,18,19,19,1,7,0
267254,10,16,18,2,64236,0,14,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,17,11,23,5,13,2,25,2,3,-1,13,-1,25,18,2,9,5,1,6,2,22,3,1,4,25,14,4,0
61856,16,22,4,1,4717,0,8,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4,0,22,13,14,11,13,2,25,2,17,-1,13,-1,24,13,5,15,11,5,11,4,25,16,6,17,16,17,18,0
136593,7,10,9,17,580,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,19,1,1,1,11,4,10,11,13,9,25,9,8,-1,12,-1,17,8,19,8,20,11,17,10,12,24,24,22,3,7,18,0
404614,23,24,3,15,27297,0,9,1,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,2,25,25,3,13,15,5,25,5,7,-1,25,-1,2,4,18,9,24,18,19,13,22,19,10,16,15,14,15,0
650,6,9,9,21,37685,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,4,0,10,17,20,7,24,13,25,14,22,-1,4,-1,10,16,22,4,16,9,12,21,18,12,21,17,13,8,16,0
115435,4,3,13,20,62475,0,11,1,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,0,4,3,9,22,15,5,25,5,11,-1,20,-1,3,4,20,7,24,11,20,22,16,21,20,20,9,2,20,0
301616,7,10,4,22,42532,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,10,5,13,16,23,14,25,15,22,-1,6,-1,10,9,14,4,6,4,9,21,19,5,19,15,19,17,14,0
375567,12,24,6,16,40509,0,16,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,1,19,21,11,18,23,14,25,15,22,-1,3,-1,10,4,1,9,3,1,12,25,17,10,12,15,14,10,11,0
228741,1,1,-1,-1,66604,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,1,0,1,6,1,9,22,5,25,4,11,-1,25,-1,18,11,25,16,8,21,20,12,15,15,11,14,17,3,9,0
153901,8,12,8,13,6085,1,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,1,1,13,6,12,4,19,5,25,5,11,-1,21,-1,22,19,25,1,6,25,19,14,18,1,2,1,25,16,3,1
203289,7,10,9,4,55765,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,0,10,5,16,18,15,5,25,5,11,-1,20,-1,3,6,9,7,9,9,16,11,14,21,20,18,11,15,20,0
9914,24,25,3,16,48145,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,1,25,15,5,17,25,14,25,15,23,-1,11,-1,4,3,1,9,8,1,1,22,19,16,14,19,10,8,18,0
142512,5,5,5,12,31420,0,9,3,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,0,6,7,25,9,22,5,25,4,11,-1,25,-1,18,12,15,6,11,25,20,12,20,6,12,1,25,14,12,0
112568,12,19,6,4,30904,0,18,3,2,1,1,1,0,0,1,0,0,0,0,1,0,1,1,4,1,19,14,14,14,18,5,25,5,8,-1,20,-1,3,2,2,5,17,6,15,11,21,19,17,21,9,9,21,0
12159,5,7,11,2,59222,0,11,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,0,7,13,18,5,13,2,25,2,11,-1,7,-1,11,7,12,13,23,8,7,9,4,12,15,10,23,17,1,0
329157,6,7,5,21,11283,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,1,8,6,22,19,23,14,25,16,23,-1,2,-1,6,3,2,14,6,4,10,25,20,22,21,23,2,7,19,1
76791,1,1,12,19,35527,0,13,3,2,0,1,1,0,0,0,0,0,0,0,0,0,18,1,3,0,2,5,9,14,20,5,25,5,11,-1,22,-1,5,6,22,7,10,15,19,12,20,24,24,23,5,8,16,0
302336,9,15,3,7,56455,0,17,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,1,15,6,12,9,18,6,25,5,17,-1,25,-1,19,5,17,6,20,10,11,10,12,16,12,14,13,12,14,0
255092,17,22,4,4,53697,0,25,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,1,23,25,14,17,21,5,25,5,16,-1,19,-1,8,1,1,11,17,6,17,11,14,21,16,20,8,5,20,0
155783,9,15,3,23,56350,0,22,2,2,0,3,1,0,1,0,0,0,0,0,1,0,6,0,4,1,15,17,11,16,13,25,25,25,19,-1,18,-1,11,11,15,3,3,10,24,13,21,18,6,23,2,15,12,0
